date,open,high,low,close,volume
2025-12-24 11:55:00+05:30,2047.5,2049.4,2046.4,2048.0,35056
2025-12-24 12:00:00+05:30,2048.0,2049.0,2045.4,2048.2,98339
2025-12-24 12:05:00+05:30,2048.2,2048.3,2046.9,2047.4,18698
2025-12-24 12:10:00+05:30,2047.4,2048.1,2038.4,2040.2,23388
2025-12-24 12:15:00+05:30,2040.2,2041.0,2033.4,2034.8,8901
2025-12-24 12:20:00+05:30,2034.8,2037.0,2031.2,2036.3,11733
2025-12-24 12:25:00+05:30,2036.3,2041.1,2035.7,2040.1,8365
2025-12-24 12:30:00+05:30,2040.1,2040.8,2039.0,2040.3,5789
2025-12-24 12:35:00+05:30,2040.3,2040.4,2038.8,2040.0,19732
2025-12-24 12:40:00+05:30,2040.0,2040.1,2038.1,2040.1,87046
2025-12-24 12:45:00+05:30,2040.0,2040.2,2039.0,2040.1,30914
2025-12-24 12:50:00+05:30,2040.1,2040.3,2039.0,2040.3,50281
2025-12-24 12:55:00+05:30,2040.2,2040.3,2039.2,2040.1,15690
2025-12-24 13:00:00+05:30,2040.1,2040.1,2033.2,2034.8,14956
2025-12-24 13:05:00+05:30,2034.8,2035.4,2033.2,2034.2,7743
2025-12-24 13:10:00+05:30,2034.2,2034.9,2033.8,2034.7,5833
2025-12-24 13:15:00+05:30,2034.5,2034.7,2033.7,2034.6,12835
2025-12-24 13:20:00+05:30,2034.6,2034.8,2033.3,2034.6,16113
2025-12-24 13:25:00+05:30,2034.6,2034.7,2033.9,2034.5,17671
2025-12-24 13:30:00+05:30,2034.5,2034.7,2033.7,2034.1,39675
2025-12-24 13:35:00+05:30,2034.6,2034.6,2034.0,2034.6,7569
2025-12-24 13:40:00+05:30,2034.6,2034.7,2033.6,2034.6,8667
2025-12-24 13:45:00+05:30,2034.6,2034.7,2033.6,2034.7,6496
2025-12-24 13:50:00+05:30,2034.7,2036.1,2034.0,2035.0,8780
2025-12-24 13:55:00+05:30,2035.0,2035.4,2034.1,2034.7,8400
2025-12-24 14:00:00+05:30,2034.7,2034.7,2033.3,2034.5,18168
2025-12-24 14:05:00+05:30,2034.6,2035.0,2033.7,2034.5,22441
2025-12-24 14:10:00+05:30,2033.8,2034.9,2033.4,2034.5,23596
2025-12-24 14:15:00+05:30,2034.6,2034.6,2030.1,2030.8,20944
2025-12-24 14:20:00+05:30,2030.8,2030.9,2027.2,2029.2,9882
2025-12-24 14:25:00+05:30,2029.3,2030.0,2024.3,2024.3,15351
2025-12-24 14:30:00+05:30,2024.7,2027.3,2024.7,2026.3,13030
2025-12-24 14:35:00+05:30,2026.3,2027.4,2025.3,2026.8,4802
2025-12-24 14:40:00+05:30,2026.5,2027.5,2025.7,2026.8,3638
2025-12-24 14:45:00+05:30,2027.9,2031.2,2026.8,2030.5,10736
2025-12-24 14:50:00+05:30,2030.8,2031.4,2029.4,2031.4,15780
2025-12-24 14:55:00+05:30,2031.4,2033.8,2030.5,2033.4,4526
2025-12-24 15:00:00+05:30,2033.6,2035.6,2033.6,2034.8,9166
2025-12-24 15:05:00+05:30,2035.4,2036.3,2034.1,2036.1,16053
2025-12-24 15:10:00+05:30,2035.8,2036.3,2035.0,2036.0,14125
2025-12-24 15:15:00+05:30,2036.0,2036.8,2035.0,2036.0,28778
2025-12-24 15:20:00+05:30,2035.5,2036.5,2035.0,2036.1,21226
2025-12-24 15:25:00+05:30,2036.2,2036.6,2033.0,2036.6,47640
2025-12-26 09:15:00+05:30,2035.7,2035.7,2027.0,2029.4,22970
2025-12-26 09:20:00+05:30,2029.4,2031.4,2027.3,2028.6,15948
2025-12-26 09:25:00+05:30,2028.8,2030.8,2028.0,2029.0,14374
2025-12-26 09:30:00+05:30,2029.3,2033.1,2028.4,2031.3,22976
2025-12-26 09:35:00+05:30,2031.0,2031.8,2030.0,2031.0,30946
2025-12-26 09:40:00+05:30,2031.0,2033.7,2030.1,2032.4,17444
2025-12-26 09:45:00+05:30,2031.8,2032.7,2031.0,2032.4,6644
2025-12-26 09:50:00+05:30,2032.5,2034.8,2031.6,2033.3,9654
2025-12-26 09:55:00+05:30,2033.9,2034.3,2032.2,2033.6,11291
2025-12-26 10:00:00+05:30,2033.4,2033.4,2031.6,2033.0,12094
2025-12-26 10:05:00+05:30,2032.0,2032.8,2024.4,2024.5,44550
2025-12-26 10:10:00+05:30,2024.5,2025.2,2023.6,2025.2,10216
2025-12-26 10:15:00+05:30,2025.1,2025.8,2024.0,2024.5,13808
2025-12-26 10:20:00+05:30,2024.0,2024.6,2019.0,2020.4,39418
2025-12-26 10:25:00+05:30,2020.6,2022.6,2019.7,2022.2,8659
2025-12-26 10:30:00+05:30,2022.2,2024.6,2021.1,2024.0,8574
2025-12-26 10:35:00+05:30,2024.0,2024.9,2022.7,2024.1,8423
2025-12-26 10:40:00+05:30,2024.5,2025.7,2023.0,2024.1,7496
2025-12-26 10:45:00+05:30,2024.1,2024.3,2022.1,2023.1,8126
2025-12-26 10:50:00+05:30,2023.2,2024.4,2021.9,2024.4,10219
2025-12-26 10:55:00+05:30,2024.4,2024.4,2022.5,2023.0,5090
2025-12-26 11:00:00+05:30,2023.1,2023.5,2021.9,2023.0,25648
2025-12-26 11:05:00+05:30,2023.0,2023.7,2022.1,2023.6,20600
2025-12-26 11:10:00+05:30,2023.6,2023.8,2022.4,2023.2,12756
2025-12-26 11:15:00+05:30,2024.0,2024.0,2020.1,2021.1,8757
2025-12-26 11:20:00+05:30,2021.1,2022.9,2020.1,2022.0,8563
2025-12-26 11:25:00+05:30,2022.0,2023.0,2021.1,2021.4,4530
2025-12-26 11:30:00+05:30,2021.7,2022.3,2020.5,2021.5,6250
2025-12-26 11:35:00+05:30,2021.5,2021.8,2020.3,2021.0,5455
2025-12-26 11:40:00+05:30,2021.0,2022.0,2020.5,2021.5,6571
2025-12-26 11:45:00+05:30,2021.5,2022.1,2020.6,2021.5,10804
2025-12-26 11:50:00+05:30,2021.5,2021.9,2020.4,2020.6,13776
2025-12-26 11:55:00+05:30,2020.4,2021.4,2020.2,2021.0,33022
2025-12-26 12:00:00+05:30,2021.0,2021.1,2017.7,2020.6,20586
2025-12-26 12:05:00+05:30,2020.6,2021.1,2016.8,2018.0,10704
2025-12-26 12:10:00+05:30,2017.9,2020.7,2017.2,2019.7,5489
2025-12-26 12:15:00+05:30,2019.7,2020.0,2017.4,2019.8,7265
