date,open,high,low,close,volume
2025-12-29 09:15:00+05:30,140.0,140.9,140.0,140.4,130109
2025-12-29 09:16:00+05:30,140.1,140.43,140.1,140.43,43373
2025-12-29 09:17:00+05:30,140.29,140.43,140.14,140.14,30806
2025-12-29 09:18:00+05:30,140.14,140.19,139.97,139.97,32503
2025-12-29 09:19:00+05:30,140.1,140.1,139.93,140.0,20246
2025-12-29 09:20:00+05:30,140.04,140.09,139.23,139.72,166711
2025-12-29 09:21:00+05:30,140.04,140.33,139.69,140.33,96658
2025-12-29 09:22:00+05:30,140.19,140.31,140.18,140.24,172859
2025-12-29 09:23:00+05:30,140.24,140.32,140.12,140.32,96543
2025-12-29 09:24:00+05:30,140.34,140.66,140.25,140.25,88927
2025-12-29 09:25:00+05:30,140.28,140.28,139.65,139.86,110014
2025-12-29 09:26:00+05:30,139.86,139.97,139.74,139.81,24039
2025-12-29 09:27:00+05:30,139.7,139.89,139.7,139.89,32109
2025-12-29 09:28:00+05:30,139.89,139.9,139.8,139.8,12295
2025-12-29 09:29:00+05:30,139.89,139.96,139.81,139.93,75318
2025-12-29 09:30:00+05:30,139.93,139.96,139.9,139.91,12723
2025-12-29 09:31:00+05:30,139.9,140.06,139.9,140.06,127106
2025-12-29 09:32:00+05:30,140.02,140.4,140.02,140.37,175428
2025-12-29 09:33:00+05:30,140.38,140.79,140.38,140.72,207194
2025-12-29 09:34:00+05:30,140.79,141.15,140.79,141.1,118609
2025-12-29 09:35:00+05:30,141.07,141.09,140.85,140.85,76076
2025-12-29 09:36:00+05:30,140.85,140.92,140.8,140.81,41665
2025-12-29 09:37:00+05:30,140.9,141.0,140.83,141.0,166999
2025-12-29 09:38:00+05:30,141.0,141.16,140.98,141.16,187157
2025-12-29 09:39:00+05:30,141.1,141.35,141.1,141.31,100688
2025-12-29 09:40:00+05:30,141.22,141.35,141.14,141.31,41434
2025-12-29 09:41:00+05:30,141.31,141.35,141.15,141.34,19011
2025-12-29 09:42:00+05:30,141.35,141.49,141.32,141.49,82831
2025-12-29 09:43:00+05:30,141.48,141.6,141.4,141.55,135730
2025-12-29 09:44:00+05:30,141.48,141.65,141.47,141.51,41416
2025-12-29 09:45:00+05:30,141.51,141.88,141.51,141.7,67798
2025-12-29 09:46:00+05:30,141.7,141.77,141.66,141.77,44592
2025-12-29 09:47:00+05:30,141.83,142.23,141.83,142.2,168969
2025-12-29 09:48:00+05:30,142.25,142.54,142.2,142.54,166221
2025-12-29 09:49:00+05:30,142.5,142.73,142.46,142.55,64638
2025-12-29 09:50:00+05:30,142.59,142.59,142.4,142.4,64043
2025-12-29 09:51:00+05:30,142.42,142.44,142.29,142.33,35060
2025-12-29 09:52:00+05:30,142.38,142.64,142.28,142.63,83163
2025-12-29 09:53:00+05:30,142.6,142.75,142.25,142.25,62239
2025-12-29 09:54:00+05:30,142.26,142.51,142.26,142.33,45771
2025-12-29 09:55:00+05:30,142.33,142.5,142.27,142.35,73510
2025-12-29 09:56:00+05:30,142.35,142.37,142.26,142.27,18689
2025-12-29 09:57:00+05:30,142.3,142.32,142.17,142.27,32790
2025-12-29 09:58:00+05:30,142.27,142.49,142.2,142.39,18250
2025-12-29 09:59:00+05:30,142.39,142.44,142.32,142.32,58301
2025-12-29 10:00:00+05:30,142.26,142.4,142.23,142.35,94593
2025-12-29 10:01:00+05:30,142.26,142.4,142.26,142.3,10314
2025-12-29 10:02:00+05:30,142.26,142.5,142.26,142.3,140260
2025-12-29 10:03:00+05:30,142.34,142.34,142.25,142.25,8448
2025-12-29 10:04:00+05:30,142.25,142.28,142.11,142.23,20719
2025-12-29 10:05:00+05:30,142.23,142.28,142.2,142.27,28832
