date,open,high,low,close,volume
2025-12-29 09:15:00+05:30,1074.3,1074.3,1069.0,1073.8,16891
2025-12-29 09:16:00+05:30,1074.2,1076.5,1074.2,1076.0,7521
2025-12-29 09:17:00+05:30,1075.1,1075.4,1072.3,1072.3,9075
2025-12-29 09:18:00+05:30,1072.3,1073.8,1071.8,1073.2,2391
2025-12-29 09:19:00+05:30,1072.8,1073.1,1071.0,1072.3,2868
2025-12-29 09:20:00+05:30,1071.6,1072.7,1069.5,1069.5,1618
2025-12-29 09:21:00+05:30,1070.0,1070.9,1070.0,1070.7,1327
2025-12-29 09:22:00+05:30,1070.7,1071.2,1070.4,1070.9,1139
2025-12-29 09:23:00+05:30,1070.9,1073.0,1070.9,1071.7,2586
2025-12-29 09:24:00+05:30,1071.7,1072.2,1070.8,1071.0,1579
2025-12-29 09:25:00+05:30,1071.0,1071.8,1070.8,1071.4,865
2025-12-29 09:26:00+05:30,1070.9,1073.0,1070.9,1072.7,2718
2025-12-29 09:27:00+05:30,1072.7,1072.7,1071.1,1072.0,886
2025-12-29 09:28:00+05:30,1071.5,1072.0,1071.0,1071.7,3177
2025-12-29 09:29:00+05:30,1071.4,1072.5,1071.2,1071.3,1588
2025-12-29 09:30:00+05:30,1071.4,1072.0,1070.9,1071.5,827
2025-12-29 09:31:00+05:30,1071.5,1072.8,1071.4,1072.8,2514
2025-12-29 09:32:00+05:30,1072.6,1072.7,1072.0,1072.0,1953
2025-12-29 09:33:00+05:30,1071.7,1072.7,1071.7,1072.7,1645
2025-12-29 09:34:00+05:30,1072.1,1072.8,1072.0,1072.0,1746
2025-12-29 09:35:00+05:30,1072.0,1074.0,1072.0,1073.1,1250
2025-12-29 09:36:00+05:30,1073.0,1075.7,1073.0,1075.0,7291
2025-12-29 09:37:00+05:30,1075.0,1075.5,1074.7,1075.3,3224
2025-12-29 09:38:00+05:30,1074.8,1075.2,1073.7,1074.3,4842
2025-12-29 09:39:00+05:30,1073.8,1075.3,1073.7,1074.5,866
2025-12-29 09:40:00+05:30,1074.3,1074.6,1073.7,1073.7,1952
2025-12-29 09:41:00+05:30,1073.7,1074.3,1073.1,1073.1,973
2025-12-29 09:42:00+05:30,1073.1,1073.9,1073.0,1073.3,564
2025-12-29 09:43:00+05:30,1073.3,1074.1,1073.3,1074.0,609
2025-12-29 09:44:00+05:30,1073.5,1074.9,1073.5,1074.0,3553
2025-12-29 09:45:00+05:30,1074.0,1074.1,1073.4,1073.5,1005
2025-12-29 09:46:00+05:30,1073.4,1074.0,1073.3,1073.7,896
2025-12-29 09:47:00+05:30,1073.3,1073.9,1073.2,1073.5,511
2025-12-29 09:48:00+05:30,1073.1,1073.5,1072.7,1072.9,682
2025-12-29 09:49:00+05:30,1072.9,1073.1,1072.3,1072.8,839
2025-12-29 09:50:00+05:30,1072.4,1072.9,1072.1,1072.2,524
2025-12-29 09:51:00+05:30,1072.4,1073.1,1072.2,1072.4,556
2025-12-29 09:52:00+05:30,1072.4,1072.8,1072.4,1072.7,399
2025-12-29 09:53:00+05:30,1072.4,1073.1,1072.2,1072.5,797
2025-12-29 09:54:00+05:30,1072.2,1072.6,1071.7,1072.4,2461
2025-12-29 09:55:00+05:30,1072.1,1073.1,1072.0,1072.4,2968
2025-12-29 09:56:00+05:30,1072.4,1073.0,1072.4,1072.5,400
2025-12-29 09:57:00+05:30,1072.5,1076.6,1067.9,1075.1,90534
2025-12-29 09:58:00+05:30,1076.2,1076.2,1074.8,1074.8,1595
2025-12-29 09:59:00+05:30,1074.3,1076.9,1073.6,1074.1,11120
2025-12-29 10:00:00+05:30,1074.1,1074.1,1072.3,1072.8,607
2025-12-29 10:01:00+05:30,1072.8,1073.5,1072.6,1073.1,859
2025-12-29 10:02:00+05:30,1073.1,1073.5,1072.6,1073.0,895
2025-12-29 10:03:00+05:30,1072.9,1073.3,1072.9,1073.0,1586
2025-12-29 10:04:00+05:30,1072.7,1073.2,1072.6,1073.0,711
2025-12-29 10:05:00+05:30,1072.7,1073.2,1072.2,1073.1,918
2025-12-29 10:06:00+05:30,1073.1,1073.1,1072.5,1073.0,12786
2025-12-29 10:07:00+05:30,1072.6,1074.1,1072.6,1072.7,12715
2025-12-29 10:08:00+05:30,1072.7,1073.1,1072.5,1072.5,497
2025-12-29 10:09:00+05:30,1072.5,1073.0,1072.0,1072.0,1049
2025-12-29 10:10:00+05:30,1072.0,1072.1,1071.4,1071.5,724
2025-12-29 10:11:00+05:30,1071.5,1071.6,1071.0,1071.3,1248
2025-12-29 10:12:00+05:30,1071.0,1071.3,1070.3,1071.0,711
2025-12-29 10:13:00+05:30,1070.6,1071.0,1070.3,1070.3,1408
2025-12-29 10:14:00+05:30,1070.3,1070.9,1070.0,1070.5,3037
2025-12-29 10:15:00+05:30,1070.2,1071.3,1070.2,1070.8,2144
2025-12-29 10:16:00+05:30,1070.4,1071.0,1070.2,1070.2,658
2025-12-29 10:17:00+05:30,1070.2,1070.9,1069.9,1070.3,1669
2025-12-29 10:18:00+05:30,1070.3,1071.3,1070.3,1071.3,964
2025-12-29 10:19:00+05:30,1071.2,1071.5,1070.1,1070.8,4821
2025-12-29 10:20:00+05:30,1070.8,1070.8,1069.4,1070.4,6809
2025-12-29 10:21:00+05:30,1070.5,1070.7,1070.0,1070.0,1663
2025-12-29 10:22:00+05:30,1070.0,1070.7,1069.8,1070.0,625
