date,open,high,low,close,volume
2025-12-29 09:15:00+05:30,169.51,170.0,169.29,169.92,414875
2025-12-29 09:16:00+05:30,169.9,169.96,169.61,169.7,107249
2025-12-29 09:17:00+05:30,169.74,169.76,169.5,169.63,110439
2025-12-29 09:18:00+05:30,169.65,170.07,169.63,169.98,160914
2025-12-29 09:19:00+05:30,169.95,170.73,169.95,170.67,279399
2025-12-29 09:20:00+05:30,170.61,171.25,170.61,171.25,298121
2025-12-29 09:21:00+05:30,171.14,171.31,171.03,171.1,229563
2025-12-29 09:22:00+05:30,171.02,171.28,171.02,171.28,192636
2025-12-29 09:23:00+05:30,171.23,171.5,171.14,171.5,359667
2025-12-29 09:24:00+05:30,171.47,171.8,171.47,171.67,214705
2025-12-29 09:25:00+05:30,171.7,171.7,171.09,171.2,319638
2025-12-29 09:26:00+05:30,171.2,171.3,171.17,171.25,109757
2025-12-29 09:27:00+05:30,171.28,171.42,171.11,171.19,210260
2025-12-29 09:28:00+05:30,171.2,171.59,171.1,171.54,202195
2025-12-29 09:29:00+05:30,171.54,171.75,171.5,171.56,142294
2025-12-29 09:30:00+05:30,171.59,172.37,171.53,172.32,781185
2025-12-29 09:31:00+05:30,172.27,172.29,172.04,172.12,296555
2025-12-29 09:32:00+05:30,172.13,172.38,172.0,172.33,255418
2025-12-29 09:33:00+05:30,172.33,172.47,172.26,172.34,246366
2025-12-29 09:34:00+05:30,172.39,172.4,172.3,172.31,142010
2025-12-29 09:35:00+05:30,172.31,172.64,172.3,172.6,489721
2025-12-29 09:36:00+05:30,172.6,172.9,172.59,172.9,580623
2025-12-29 09:37:00+05:30,172.9,173.09,172.88,173.0,1012512
2025-12-29 09:38:00+05:30,173.01,173.2,172.91,173.0,690334
2025-12-29 09:39:00+05:30,173.01,173.3,173.0,173.18,393471
2025-12-29 09:40:00+05:30,173.13,173.49,173.13,173.33,695219
2025-12-29 09:41:00+05:30,173.34,173.43,173.2,173.43,377269
2025-12-29 09:42:00+05:30,173.42,173.62,173.35,173.4,503137
2025-12-29 09:43:00+05:30,173.41,173.5,173.31,173.48,377201
2025-12-29 09:44:00+05:30,173.46,173.73,173.46,173.7,384296
2025-12-29 09:45:00+05:30,173.67,173.68,173.31,173.37,486105
2025-12-29 09:46:00+05:30,173.34,173.45,173.1,173.18,456859
2025-12-29 09:47:00+05:30,173.18,173.2,172.91,173.0,434479
2025-12-29 09:48:00+05:30,173.07,173.09,172.93,173.05,142193
2025-12-29 09:49:00+05:30,173.05,173.45,173.03,173.45,256682
