date,open,high,low,close,volume
2025-12-29 09:15:00+05:30,991.2,995.5,990.0,994.4,53970
2025-12-29 09:16:00+05:30,994.6,995.0,991.3,992.8,6430
2025-12-29 09:17:00+05:30,992.3,992.3,991.4,991.5,3844
2025-12-29 09:18:00+05:30,991.1,995.1,991.1,995.0,11492
2025-12-29 09:19:00+05:30,994.4,996.0,992.4,994.4,87760
2025-12-29 09:20:00+05:30,994.9,997.5,994.0,996.6,95256
2025-12-29 09:21:00+05:30,996.6,997.0,995.2,995.2,37467
2025-12-29 09:22:00+05:30,995.2,998.9,995.2,997.0,112869
2025-12-29 09:23:00+05:30,997.0,998.3,996.5,996.9,107950
2025-12-29 09:24:00+05:30,996.8,997.7,996.1,996.5,50014
2025-12-29 09:25:00+05:30,996.5,996.6,993.6,994.7,27642
2025-12-29 09:26:00+05:30,994.7,996.0,993.1,995.4,9769
2025-12-29 09:27:00+05:30,995.4,997.0,994.4,994.6,12653
2025-12-29 09:28:00+05:30,994.6,996.5,994.0,995.3,3780
2025-12-29 09:29:00+05:30,995.3,997.1,995.3,997.0,4740
2025-12-29 09:30:00+05:30,997.1,998.5,997.1,998.5,8412
2025-12-29 09:31:00+05:30,998.5,998.9,997.7,998.4,15433
2025-12-29 09:32:00+05:30,997.8,1000.9,997.5,1000.9,41629
2025-12-29 09:33:00+05:30,1000.9,1001.0,1000.1,1000.1,7823
2025-12-29 09:34:00+05:30,1000.1,1000.6,999.5,1000.0,8833
2025-12-29 09:35:00+05:30,999.6,1001.7,999.6,1001.5,4779
2025-12-29 09:36:00+05:30,1001.5,1003.7,1001.5,1003.1,6722
2025-12-29 09:37:00+05:30,1003.2,1004.0,1003.0,1003.2,9633
2025-12-29 09:38:00+05:30,1003.2,1003.7,1002.5,1002.9,11081
2025-12-29 09:39:00+05:30,1005.6,1010.6,1005.6,1009.9,73933
2025-12-29 09:40:00+05:30,1009.5,1009.8,1008.0,1008.0,16140
2025-12-29 09:41:00+05:30,1008.0,1009.5,1007.0,1008.7,10219
2025-12-29 09:42:00+05:30,1008.7,1008.7,1007.7,1007.7,4354
2025-12-29 09:43:00+05:30,1007.7,1008.4,1007.5,1007.9,6472
2025-12-29 09:44:00+05:30,1007.9,1008.1,1005.8,1006.6,11181
2025-12-29 09:45:00+05:30,1006.6,1007.5,1006.4,1007.2,5461
2025-12-29 09:46:00+05:30,1007.2,1007.5,1005.8,1006.0,9393
2025-12-29 09:47:00+05:30,1006.0,1006.5,1004.8,1006.3,7460
2025-12-29 09:48:00+05:30,1006.3,1006.4,1005.8,1006.1,3043
2025-12-29 09:49:00+05:30,1006.1,1007.7,1006.1,1007.2,3469
2025-12-29 09:50:00+05:30,1007.2,1008.0,1007.0,1007.2,4162
2025-12-29 09:51:00+05:30,1007.2,1007.9,1007.2,1007.7,584
2025-12-29 09:52:00+05:30,1007.7,1008.5,1006.5,1006.5,5770
2025-12-29 09:53:00+05:30,1006.5,1007.2,1006.1,1006.7,3243
2025-12-29 09:54:00+05:30,1006.5,1006.5,1005.3,1005.4,4893
2025-12-29 09:55:00+05:30,1005.3,1006.5,1005.0,1005.0,3118
2025-12-29 09:56:00+05:30,1005.0,1005.1,1004.0,1004.5,7255
2025-12-29 09:57:00+05:30,1004.5,1005.8,1004.5,1005.4,2294
2025-12-29 09:58:00+05:30,1005.6,1006.8,1005.5,1005.8,3087
2025-12-29 09:59:00+05:30,1005.8,1005.9,1004.8,1005.1,3133
2025-12-29 10:00:00+05:30,1005.1,1005.9,1003.5,1004.1,2022
2025-12-29 10:01:00+05:30,1004.1,1004.7,1003.9,1004.6,1098
2025-12-29 10:02:00+05:30,1004.2,1004.7,1004.2,1004.5,385
2025-12-29 10:03:00+05:30,1004.7,1004.8,1004.0,1004.0,754
2025-12-29 10:04:00+05:30,1004.1,1004.1,1003.3,1003.4,942
2025-12-29 10:05:00+05:30,1003.9,1003.9,1003.2,1003.5,714
2025-12-29 10:06:00+05:30,1003.5,1003.5,1002.5,1003.0,2953
2025-12-29 10:07:00+05:30,1003.0,1003.8,1003.0,1003.2,1291
2025-12-29 10:08:00+05:30,1003.2,1005.1,1003.1,1004.5,2139
2025-12-29 10:09:00+05:30,1004.4,1004.8,1004.0,1004.0,748
2025-12-29 10:10:00+05:30,1004.0,1004.1,1003.2,1003.2,2393
2025-12-29 10:11:00+05:30,1003.2,1003.5,1002.5,1003.5,2227
2025-12-29 10:12:00+05:30,1003.5,1004.1,1003.1,1003.2,1065
2025-12-29 10:13:00+05:30,1003.2,1004.4,1003.1,1003.8,6290
2025-12-29 10:14:00+05:30,1003.8,1004.4,1003.4,1003.4,1344
2025-12-29 10:15:00+05:30,1003.4,1003.9,1003.1,1003.5,1149
2025-12-29 10:16:00+05:30,1003.4,1004.4,1003.2,1003.6,1967
2025-12-29 10:17:00+05:30,1003.6,1004.2,1003.6,1003.8,194
2025-12-29 10:18:00+05:30,1003.8,1004.1,1003.4,1003.9,3509
2025-12-29 10:19:00+05:30,1003.5,1004.0,1003.4,1003.4,862
2025-12-29 10:20:00+05:30,1003.4,1003.8,1003.4,1003.4,202
2025-12-29 10:21:00+05:30,1003.4,1003.6,1003.0,1003.0,3518
2025-12-29 10:22:00+05:30,1003.0,1003.5,1003.0,1003.2,1184
2025-12-29 10:23:00+05:30,1003.3,1003.8,1003.2,1003.4,1171
2025-12-29 10:24:00+05:30,1003.4,1004.5,1003.4,1004.2,1087
2025-12-29 10:25:00+05:30,1004.2,1005.4,1004.1,1005.0,2276
2025-12-29 10:26:00+05:30,1005.0,1006.5,1004.8,1006.0,5953
2025-12-29 10:27:00+05:30,1006.0,1006.0,1005.3,1006.0,339
2025-12-29 10:28:00+05:30,1006.0,1006.8,1005.2,1005.9,5624
2025-12-29 10:29:00+05:30,1005.9,1007.4,1005.9,1007.0,3247
2025-12-29 10:30:00+05:30,1007.0,1007.4,1005.3,1005.6,5122
2025-12-29 10:31:00+05:30,1005.6,1007.6,1005.6,1006.3,5542
2025-12-29 10:32:00+05:30,1006.3,1006.7,1004.9,1005.6,6184
2025-12-29 10:33:00+05:30,1005.6,1006.3,1005.4,1005.5,3504
2025-12-29 10:34:00+05:30,1005.5,1005.5,1004.4,1004.7,1439
2025-12-29 10:35:00+05:30,1004.7,1006.2,1004.7,1005.5,2510
2025-12-29 10:36:00+05:30,1005.5,1005.9,1005.1,1005.9,6028
2025-12-29 10:37:00+05:30,1005.8,1005.9,1004.7,1005.1,7184
2025-12-29 10:38:00+05:30,1005.1,1005.2,1004.8,1004.8,574
2025-12-29 10:39:00+05:30,1004.8,1005.2,1004.7,1005.0,256
2025-12-29 10:40:00+05:30,1005.0,1005.6,1004.7,1004.7,769
2025-12-29 10:41:00+05:30,1004.7,1004.9,1004.2,1004.2,1289
2025-12-29 10:42:00+05:30,1004.2,1004.6,1003.2,1003.3,2758
2025-12-29 10:43:00+05:30,1003.4,1003.4,1001.3,1001.7,10093
2025-12-29 10:44:00+05:30,1001.7,1001.7,1000.0,1000.4,5829
2025-12-29 10:45:00+05:30,1000.4,1000.8,1000.0,1000.3,1765
2025-12-29 10:46:00+05:30,1000.7,1000.8,1000.0,1000.2,1230
2025-12-29 10:47:00+05:30,1000.2,1001.1,1000.1,1000.6,1642
2025-12-29 10:48:00+05:30,1000.6,1001.7,1000.5,1001.2,1158
2025-12-29 10:49:00+05:30,1001.5,1001.6,999.9,1000.2,5719
2025-12-29 10:50:00+05:30,1000.2,1000.3,999.4,999.5,2010
2025-12-29 10:51:00+05:30,999.4,1001.8,999.4,1001.5,3187
2025-12-29 10:52:00+05:30,1001.5,1001.9,1000.7,1001.2,761
2025-12-29 10:53:00+05:30,1001.2,1002.1,1001.2,1001.3,1569
2025-12-29 10:54:00+05:30,1001.3,1001.8,1001.3,1001.8,336
2025-12-29 10:55:00+05:30,1001.8,1002.0,1001.3,1001.5,927
2025-12-29 10:56:00+05:30,1001.5,1002.0,1001.4,1001.4,1955
2025-12-29 10:57:00+05:30,1001.3,1001.5,1000.8,1001.0,3382
2025-12-29 10:58:00+05:30,1001.0,1001.2,1000.7,1001.1,316
2025-12-29 10:59:00+05:30,1001.1,1001.7,1001.0,1001.4,418
2025-12-29 11:00:00+05:30,1001.3,1001.6,1001.1,1001.2,295
2025-12-29 11:01:00+05:30,1001.1,1001.6,1001.0,1001.0,817
2025-12-29 11:02:00+05:30,1001.0,1001.1,1000.1,1000.8,3924
2025-12-29 11:03:00+05:30,1000.8,1000.8,1000.8,1000.8,0
