date,open,high,low,close,volume
2025-12-29 09:15:00+05:30,657.9,657.9,652.25,653.65,1725
2025-12-29 09:16:00+05:30,653.65,655.3,652.5,655.3,1574
2025-12-29 09:17:00+05:30,654.85,654.85,652.75,653.0,2062
2025-12-29 09:18:00+05:30,653.0,653.8,652.5,653.1,660
2025-12-29 09:19:00+05:30,653.1,653.4,651.65,652.4,533
2025-12-29 09:20:00+05:30,652.4,653.0,652.0,652.0,553
2025-12-29 09:21:00+05:30,652.0,652.5,652.0,652.3,59
2025-12-29 09:22:00+05:30,652.3,652.8,652.2,652.2,208
2025-12-29 09:23:00+05:30,652.5,652.75,652.25,652.25,624
2025-12-29 09:24:00+05:30,652.25,652.75,652.25,652.25,527
2025-12-29 09:25:00+05:30,652.25,652.8,652.2,652.2,263
2025-12-29 09:26:00+05:30,652.2,652.35,652.0,652.0,74
2025-12-29 09:27:00+05:30,652.0,652.35,652.0,652.35,12
2025-12-29 09:28:00+05:30,652.25,652.25,651.9,651.9,2
2025-12-29 09:29:00+05:30,651.9,655.35,651.9,655.0,3564
2025-12-29 09:30:00+05:30,655.0,656.1,654.55,656.1,623
2025-12-29 09:31:00+05:30,656.1,657.5,656.1,657.3,1270
2025-12-29 09:32:00+05:30,657.3,657.85,657.25,657.8,957
2025-12-29 09:33:00+05:30,657.9,658.55,657.5,658.55,1196
2025-12-29 09:34:00+05:30,658.2,658.5,658.15,658.3,86
2025-12-29 09:35:00+05:30,658.3,659.45,658.2,658.45,6448
2025-12-29 09:36:00+05:30,658.45,658.75,658.15,658.4,727
2025-12-29 09:37:00+05:30,658.4,658.8,658.0,658.0,794
2025-12-29 09:38:00+05:30,658.0,658.35,657.5,658.35,3052
2025-12-29 09:39:00+05:30,658.35,658.65,658.35,658.6,111
2025-12-29 09:40:00+05:30,658.6,658.75,658.15,658.15,182
2025-12-29 09:41:00+05:30,658.15,658.6,658.0,658.6,383
2025-12-29 09:42:00+05:30,658.2,658.65,658.2,658.55,280
2025-12-29 09:43:00+05:30,658.55,658.55,658.55,658.55,1
2025-12-29 09:44:00+05:30,658.55,658.55,658.1,658.1,4
2025-12-29 09:45:00+05:30,658.1,658.8,658.1,658.8,1189
2025-12-29 09:46:00+05:30,658.8,658.8,658.15,658.15,379
2025-12-29 09:47:00+05:30,658.15,658.35,658.15,658.35,4
2025-12-29 09:48:00+05:30,658.35,658.35,657.05,657.05,4625
2025-12-29 09:49:00+05:30,657.05,658.55,657.05,658.1,2433
2025-12-29 09:50:00+05:30,658.1,658.5,658.0,658.0,237
2025-12-29 09:51:00+05:30,658.45,658.45,657.95,658.05,66
2025-12-29 09:52:00+05:30,658.05,658.45,657.75,658.45,140
2025-12-29 09:53:00+05:30,658.45,658.45,658.45,658.45,0
2025-12-29 09:54:00+05:30,658.45,658.45,658.45,658.45,0
2025-12-29 09:55:00+05:30,657.35,657.65,657.35,657.45,59
2025-12-29 09:56:00+05:30,657.45,657.5,656.8,657.5,198
2025-12-29 09:57:00+05:30,657.5,657.5,656.95,657.3,31
2025-12-29 09:58:00+05:30,657.3,657.4,657.25,657.3,260
2025-12-29 09:59:00+05:30,657.3,657.5,657.0,657.35,243
2025-12-29 10:00:00+05:30,657.35,657.5,657.0,657.05,63
2025-12-29 10:01:00+05:30,657.05,657.3,656.45,656.9,345
2025-12-29 10:02:00+05:30,656.8,656.9,656.8,656.9,3
2025-12-29 10:03:00+05:30,656.9,657.0,656.9,657.0,41
2025-12-29 10:04:00+05:30,657.0,657.9,656.9,657.7,1036
2025-12-29 10:05:00+05:30,657.7,657.75,657.45,657.75,27
2025-12-29 10:06:00+05:30,657.75,657.75,657.75,657.75,5
2025-12-29 10:07:00+05:30,657.75,657.75,657.2,657.65,8
2025-12-29 10:08:00+05:30,657.2,657.7,657.1,657.1,186
2025-12-29 10:09:00+05:30,657.1,657.95,657.1,657.9,204
2025-12-29 10:10:00+05:30,657.9,657.9,657.3,657.35,157
2025-12-29 10:11:00+05:30,657.35,657.75,657.3,657.45,61
2025-12-29 10:12:00+05:30,657.45,657.75,657.3,657.75,65
2025-12-29 10:13:00+05:30,657.05,657.65,657.05,657.6,247
2025-12-29 10:14:00+05:30,657.6,657.6,657.25,657.6,21
2025-12-29 10:15:00+05:30,657.6,657.6,656.95,657.2,118
