date,open,high,low,close,volume
2025-12-24 11:55:00+05:30,1774.5,1774.6,1770.4,1772.4,1821
2025-12-24 12:00:00+05:30,1772.4,1773.0,1768.6,1770.5,1622
2025-12-24 12:05:00+05:30,1770.6,1771.2,1764.4,1765.1,1910
2025-12-24 12:10:00+05:30,1765.4,1767.6,1764.6,1766.5,766
2025-12-24 12:15:00+05:30,1766.5,1767.8,1765.4,1767.8,429
2025-12-24 12:20:00+05:30,1767.8,1768.5,1766.8,1767.8,322
2025-12-24 12:25:00+05:30,1767.8,1769.0,1767.1,1769.0,280
2025-12-24 12:30:00+05:30,1769.0,1772.0,1769.0,1769.0,597
2025-12-24 12:35:00+05:30,1769.0,1777.7,1769.0,1777.3,1281
2025-12-24 12:40:00+05:30,1777.3,1778.3,1774.9,1775.9,1529
2025-12-24 12:45:00+05:30,1775.9,1777.9,1775.2,1777.8,766
2025-12-24 12:50:00+05:30,1777.8,1777.9,1775.5,1776.7,805
2025-12-24 12:55:00+05:30,1776.7,1778.0,1776.6,1777.5,1291
2025-12-24 13:00:00+05:30,1777.5,1778.0,1777.1,1777.2,406
2025-12-24 13:05:00+05:30,1777.2,1778.7,1777.2,1778.0,1784
2025-12-24 13:10:00+05:30,1778.0,1779.4,1778.0,1778.7,1294
2025-12-24 13:15:00+05:30,1778.7,1778.7,1777.0,1777.0,1117
2025-12-24 13:20:00+05:30,1777.0,1778.6,1777.0,1778.0,167
2025-12-24 13:25:00+05:30,1778.0,1778.6,1778.0,1778.0,113
2025-12-24 13:30:00+05:30,1778.0,1779.7,1778.0,1779.0,1141
2025-12-24 13:35:00+05:30,1779.0,1780.0,1779.0,1780.0,463
2025-12-24 13:40:00+05:30,1780.0,1780.0,1779.0,1779.0,218
2025-12-24 13:45:00+05:30,1779.0,1779.8,1779.0,1779.0,150
2025-12-24 13:50:00+05:30,1779.0,1779.9,1779.0,1779.0,427
2025-12-24 13:55:00+05:30,1779.0,1779.5,1774.0,1778.8,4081
2025-12-24 14:00:00+05:30,1778.8,1778.8,1774.8,1774.9,393
2025-12-24 14:05:00+05:30,1774.9,1776.4,1774.0,1776.3,1450
2025-12-24 14:10:00+05:30,1776.3,1776.3,1771.4,1774.1,892
2025-12-24 14:15:00+05:30,1774.1,1776.6,1774.1,1776.6,54
2025-12-24 14:20:00+05:30,1776.6,1776.6,1775.0,1776.0,57
2025-12-24 14:25:00+05:30,1776.0,1776.3,1775.0,1775.7,250
2025-12-24 14:30:00+05:30,1775.7,1775.7,1772.7,1773.1,1029
2025-12-24 14:35:00+05:30,1773.1,1774.0,1772.3,1773.3,476
2025-12-24 14:40:00+05:30,1773.3,1776.2,1772.0,1773.7,1652
2025-12-24 14:45:00+05:30,1773.7,1775.4,1772.0,1774.6,2596
2025-12-24 14:50:00+05:30,1774.6,1774.9,1772.3,1774.1,1498
2025-12-24 14:55:00+05:30,1774.1,1777.9,1772.5,1777.9,2520
2025-12-24 15:00:00+05:30,1777.9,1781.9,1777.0,1779.4,4857
2025-12-24 15:05:00+05:30,1779.4,1779.4,1777.0,1778.4,2053
