date,open,high,low,close,volume
2025-12-24 11:55:00+05:30,116.55,116.57,116.41,116.48,29884
2025-12-24 12:00:00+05:30,116.49,116.5,116.4,116.47,49072
2025-12-24 12:05:00+05:30,116.47,116.58,116.41,116.41,35151
2025-12-24 12:10:00+05:30,116.41,116.79,116.4,116.72,100916
2025-12-24 12:15:00+05:30,116.72,116.75,116.54,116.63,37606
2025-12-24 12:20:00+05:30,116.63,116.79,116.59,116.68,77537
2025-12-24 12:25:00+05:30,116.68,116.85,116.68,116.75,69552
2025-12-24 12:30:00+05:30,116.75,116.77,116.64,116.65,41158
2025-12-24 12:35:00+05:30,116.65,116.73,116.62,116.62,14875
2025-12-24 12:40:00+05:30,116.62,116.74,116.51,116.53,48553
2025-12-24 12:45:00+05:30,116.53,116.59,116.49,116.49,20338
2025-12-24 12:50:00+05:30,116.49,116.5,116.4,116.47,15342
2025-12-24 12:55:00+05:30,116.41,116.54,116.41,116.41,23269
2025-12-24 13:00:00+05:30,116.41,116.46,116.16,116.2,88734
2025-12-24 13:05:00+05:30,116.2,116.24,116.11,116.11,49679
2025-12-24 13:10:00+05:30,116.11,116.18,116.07,116.11,27278
2025-12-24 13:15:00+05:30,116.09,116.17,116.08,116.1,36678
2025-12-24 13:20:00+05:30,116.1,116.2,116.03,116.07,51912
2025-12-24 13:25:00+05:30,116.07,116.2,116.06,116.1,19300
2025-12-24 13:30:00+05:30,116.11,116.2,116.02,116.02,80837
2025-12-24 13:35:00+05:30,116.01,116.09,115.93,115.93,42570
2025-12-24 13:40:00+05:30,115.94,115.98,115.9,115.91,24123
2025-12-24 13:45:00+05:30,115.97,116.0,115.91,115.93,28195
2025-12-24 13:50:00+05:30,115.98,116.12,115.91,116.03,42667
2025-12-24 13:55:00+05:30,116.04,116.07,115.9,115.92,24849
2025-12-24 14:00:00+05:30,115.96,116.02,115.91,115.94,30550
2025-12-24 14:05:00+05:30,115.94,116.05,115.91,116.0,33297
2025-12-24 14:10:00+05:30,116.0,116.04,115.95,115.99,12482
2025-12-24 14:15:00+05:30,115.97,116.15,115.96,116.09,30846
2025-12-24 14:20:00+05:30,116.13,116.13,115.95,115.98,52504
2025-12-24 14:25:00+05:30,115.95,115.99,115.76,115.76,76251
2025-12-24 14:30:00+05:30,115.77,115.87,115.73,115.75,39600
2025-12-24 14:35:00+05:30,115.75,115.81,115.6,115.6,73982
2025-12-24 14:40:00+05:30,115.61,115.78,115.5,115.72,96250
2025-12-24 14:45:00+05:30,115.72,115.77,115.57,115.59,21974
2025-12-24 14:50:00+05:30,115.59,115.77,115.55,115.71,47760
2025-12-24 14:55:00+05:30,115.71,116.13,115.69,116.09,112543
2025-12-24 15:00:00+05:30,116.09,116.45,116.09,116.16,133554
2025-12-24 15:05:00+05:30,116.2,116.36,116.15,116.22,139636
2025-12-24 15:10:00+05:30,116.21,116.21,116.0,116.17,134907
2025-12-24 15:15:00+05:30,116.15,116.24,116.05,116.2,152359
2025-12-24 15:20:00+05:30,116.16,116.2,116.0,116.0,182541
2025-12-24 15:25:00+05:30,116.0,116.2,116.0,116.1,142490
2025-12-26 09:15:00+05:30,116.51,117.61,116.16,117.54,875617
2025-12-26 09:20:00+05:30,117.53,118.78,117.53,118.61,1876853
2025-12-26 09:25:00+05:30,118.57,119.15,118.31,119.1,1476550
2025-12-26 09:30:00+05:30,119.2,119.25,118.8,118.81,895396
2025-12-26 09:35:00+05:30,118.8,119.45,118.66,119.33,1043758
2025-12-26 09:40:00+05:30,119.35,119.75,119.07,119.75,1213050
2025-12-26 09:45:00+05:30,119.76,120.24,119.7,120.2,2071408
2025-12-26 09:50:00+05:30,120.2,120.59,119.9,120.1,1659619
2025-12-26 09:55:00+05:30,120.1,120.65,120.0,120.5,725364
2025-12-26 10:00:00+05:30,120.5,120.65,120.05,120.55,741002
2025-12-26 10:05:00+05:30,120.56,120.89,120.3,120.65,766092
2025-12-26 10:10:00+05:30,120.7,120.9,120.57,120.81,615209
2025-12-26 10:15:00+05:30,120.8,120.94,120.41,120.41,840006
2025-12-26 10:20:00+05:30,120.47,120.98,120.11,120.89,669152
2025-12-26 10:25:00+05:30,120.88,121.4,120.51,121.05,1670087
2025-12-26 10:30:00+05:30,121.06,121.17,120.48,120.48,550606
2025-12-26 10:35:00+05:30,120.45,120.58,120.02,120.13,732138
2025-12-26 10:40:00+05:30,120.07,120.54,119.85,120.39,616262
2025-12-26 10:45:00+05:30,120.4,120.55,120.08,120.24,334068
2025-12-26 10:50:00+05:30,120.25,120.35,119.81,119.9,669267
2025-12-26 10:55:00+05:30,119.9,120.49,119.9,120.2,320527
2025-12-26 11:00:00+05:30,120.2,121.0,120.09,120.94,1293073
2025-12-26 11:05:00+05:30,120.94,120.94,120.5,120.55,195337
