date,open,high,low,close,volume
2025-12-24 11:55:00+05:30,6395.0,6405.5,6391.5,6395.0,3516
2025-12-24 12:00:00+05:30,6395.0,6404.5,6388.5,6404.5,2641
2025-12-24 12:05:00+05:30,6404.5,6415.0,6402.5,6411.0,1727
2025-12-24 12:10:00+05:30,6409.5,6423.0,6406.5,6423.0,812
2025-12-24 12:15:00+05:30,6423.0,6435.0,6422.0,6433.0,1850
2025-12-24 12:20:00+05:30,6433.0,6433.0,6424.0,6426.0,1322
2025-12-24 12:25:00+05:30,6426.0,6439.5,6425.0,6429.0,2375
2025-12-24 12:30:00+05:30,6429.0,6435.0,6426.0,6429.0,848
2025-12-24 12:35:00+05:30,6429.0,6430.0,6425.5,6426.5,643
2025-12-24 12:40:00+05:30,6426.5,6427.5,6418.5,6421.0,646
2025-12-24 12:45:00+05:30,6421.0,6430.0,6418.5,6429.0,686
2025-12-24 12:50:00+05:30,6432.0,6434.0,6429.5,6431.5,758
2025-12-24 12:55:00+05:30,6431.5,6435.0,6426.0,6433.0,968
2025-12-24 13:00:00+05:30,6433.0,6437.0,6432.0,6437.0,1462
2025-12-24 13:05:00+05:30,6437.0,6438.0,6425.5,6431.5,1096
2025-12-24 13:10:00+05:30,6431.5,6434.5,6428.0,6433.0,505
2025-12-24 13:15:00+05:30,6433.5,6434.0,6426.5,6428.5,1470
2025-12-24 13:20:00+05:30,6428.5,6435.5,6425.0,6428.5,841
2025-12-24 13:25:00+05:30,6428.5,6433.5,6422.5,6429.5,603
2025-12-24 13:30:00+05:30,6429.5,6432.5,6417.5,6420.0,1368
2025-12-24 13:35:00+05:30,6420.0,6420.0,6414.0,6417.0,1199
2025-12-24 13:40:00+05:30,6417.0,6417.0,6406.5,6409.0,1773
2025-12-24 13:45:00+05:30,6409.0,6411.0,6405.5,6408.0,2850
2025-12-24 13:50:00+05:30,6408.0,6410.0,6405.0,6408.0,954
2025-12-24 13:55:00+05:30,6408.0,6408.0,6398.0,6399.0,2203
2025-12-24 14:00:00+05:30,6399.0,6402.5,6392.0,6393.5,854
2025-12-24 14:05:00+05:30,6396.5,6398.5,6392.0,6396.5,948
2025-12-24 14:10:00+05:30,6396.5,6402.5,6394.0,6396.0,1831
2025-12-24 14:15:00+05:30,6397.5,6400.5,6395.0,6397.0,1343
2025-12-24 14:20:00+05:30,6397.0,6397.0,6382.5,6387.5,1559
2025-12-24 14:25:00+05:30,6387.5,6387.5,6377.0,6384.5,3066
2025-12-24 14:30:00+05:30,6385.0,6385.0,6380.5,6380.5,1081
2025-12-24 14:35:00+05:30,6381.0,6381.0,6371.0,6376.0,3259
2025-12-24 14:40:00+05:30,6376.0,6380.0,6376.0,6378.5,1239
2025-12-24 14:45:00+05:30,6378.5,6384.0,6360.0,6360.0,6740
2025-12-24 14:50:00+05:30,6360.0,6360.0,6353.0,6355.5,6235
2025-12-24 14:55:00+05:30,6355.5,6360.5,6352.0,6353.0,4733
2025-12-24 15:00:00+05:30,6358.0,6358.0,6343.5,6348.0,11238
2025-12-24 15:05:00+05:30,6351.5,6355.0,6348.0,6349.0,10804
2025-12-24 15:10:00+05:30,6349.0,6358.5,6338.5,6358.0,9839
2025-12-24 15:15:00+05:30,6357.5,6366.0,6350.5,6351.5,9712
2025-12-24 15:20:00+05:30,6353.0,6359.0,6348.5,6352.5,7829
2025-12-24 15:25:00+05:30,6354.0,6361.0,6352.5,6353.0,7242
2025-12-26 09:15:00+05:30,6353.0,6399.5,6340.0,6373.0,9629
2025-12-26 09:20:00+05:30,6370.5,6394.0,6360.0,6383.0,7026
2025-12-26 09:25:00+05:30,6385.0,6385.0,6360.0,6377.0,972
2025-12-26 09:30:00+05:30,6377.0,6387.5,6365.0,6375.5,1168
2025-12-26 09:35:00+05:30,6380.0,6380.0,6362.0,6362.0,3975
2025-12-26 09:40:00+05:30,6362.0,6366.0,6352.0,6358.5,1620
2025-12-26 09:45:00+05:30,6358.5,6365.0,6356.5,6362.5,632
2025-12-26 09:50:00+05:30,6362.5,6363.5,6352.5,6361.5,711
2025-12-26 09:55:00+05:30,6361.5,6366.0,6352.0,6352.0,624
2025-12-26 10:00:00+05:30,6352.0,6360.0,6342.5,6356.5,1933
2025-12-26 10:05:00+05:30,6356.5,6359.5,6348.5,6353.0,1419
2025-12-26 10:10:00+05:30,6353.0,6368.5,6350.0,6362.5,1061
2025-12-26 10:15:00+05:30,6362.5,6366.0,6358.0,6366.0,1018
2025-12-26 10:20:00+05:30,6366.0,6366.0,6358.0,6362.5,231
2025-12-26 10:25:00+05:30,6359.5,6365.0,6358.0,6365.0,435
2025-12-26 10:30:00+05:30,6365.0,6366.0,6360.0,6360.0,629
2025-12-26 10:35:00+05:30,6360.0,6366.0,6358.5,6361.5,1029
2025-12-26 10:40:00+05:30,6361.5,6380.0,6361.5,6368.5,954
2025-12-26 10:45:00+05:30,6368.5,6370.0,6362.0,6370.0,1932
2025-12-26 10:50:00+05:30,6371.0,6378.5,6370.0,6370.0,828
2025-12-26 10:55:00+05:30,6370.0,6373.5,6368.0,6370.5,1171
2025-12-26 11:00:00+05:30,6370.5,6372.5,6363.5,6367.5,2218
2025-12-26 11:05:00+05:30,6367.5,6367.5,6354.0,6362.0,797
2025-12-26 11:10:00+05:30,6362.0,6365.5,6353.0,6353.0,904
2025-12-26 11:15:00+05:30,6354.0,6365.5,6342.5,6350.5,12273
2025-12-26 11:20:00+05:30,6350.5,6370.0,6350.0,6368.5,7014
2025-12-26 11:25:00+05:30,6368.5,6370.0,6356.5,6365.0,8298
2025-12-26 11:30:00+05:30,6364.5,6370.0,6352.0,6356.0,6885
2025-12-26 11:35:00+05:30,6356.0,6356.0,6334.0,6334.0,3758
2025-12-26 11:40:00+05:30,6337.0,6340.5,6326.0,6329.5,1587
2025-12-26 11:45:00+05:30,6329.5,6330.0,6310.5,6310.5,3311
2025-12-26 11:50:00+05:30,6310.5,6315.0,6307.0,6310.0,3779
2025-12-26 11:55:00+05:30,6310.0,6321.5,6303.5,6316.5,3126
2025-12-26 12:00:00+05:30,6316.5,6328.0,6315.0,6324.5,560
2025-12-26 12:05:00+05:30,6324.5,6324.5,6320.5,6322.5,755
2025-12-26 12:10:00+05:30,6322.5,6326.0,6316.0,6326.0,852
2025-12-26 12:15:00+05:30,6326.0,6326.0,6317.0,6324.0,602
2025-12-26 12:20:00+05:30,6324.0,6335.0,6324.0,6327.0,3021
2025-12-26 12:25:00+05:30,6327.0,6334.5,6327.0,6330.0,15460
2025-12-26 12:30:00+05:30,6330.0,6340.5,6327.0,6330.0,1121
2025-12-26 12:35:00+05:30,6330.0,6331.5,6317.5,6317.5,656
2025-12-26 12:40:00+05:30,6316.0,6323.0,6315.0,6322.5,705
2025-12-26 12:45:00+05:30,6322.5,6326.0,6319.5,6324.5,313
2025-12-26 12:50:00+05:30,6324.5,6326.0,6319.5,6321.0,308
2025-12-26 12:55:00+05:30,6320.0,6322.5,6306.5,6309.0,1498
2025-12-26 13:00:00+05:30,6310.5,6312.5,6305.0,6310.0,1486
2025-12-26 13:05:00+05:30,6310.0,6312.0,6305.0,6305.0,1302
2025-12-26 13:10:00+05:30,6305.0,6316.0,6304.0,6316.0,1811
2025-12-26 13:15:00+05:30,6316.0,6319.0,6302.0,6304.0,41060
2025-12-26 13:20:00+05:30,6304.0,6311.5,6300.5,6303.5,3933
2025-12-26 13:25:00+05:30,6303.5,6320.0,6303.0,6316.5,6847
2025-12-26 13:30:00+05:30,6314.5,6316.5,6310.0,6312.5,1273
2025-12-26 13:35:00+05:30,6312.0,6318.0,6308.5,6318.0,12741
2025-12-26 13:40:00+05:30,6318.0,6318.0,6306.0,6314.0,1210
2025-12-26 13:45:00+05:30,6314.0,6319.5,6309.0,6319.0,1736
2025-12-26 13:50:00+05:30,6319.0,6319.0,6311.5,6316.0,1593
2025-12-26 13:55:00+05:30,6319.0,6330.0,6315.0,6327.5,4443
2025-12-26 14:00:00+05:30,6327.5,6329.0,6322.0,6325.0,1688
2025-12-26 14:05:00+05:30,6325.0,6326.0,6315.0,6318.5,1159
2025-12-26 14:10:00+05:30,6318.5,6318.5,6310.0,6318.0,1272
2025-12-26 14:15:00+05:30,6318.5,6320.0,6301.5,6306.0,1409
2025-12-26 14:20:00+05:30,6306.0,6308.0,6301.0,6306.0,517
2025-12-26 14:25:00+05:30,6306.0,6306.0,6298.5,6303.5,2025
2025-12-26 14:30:00+05:30,6303.5,6305.5,6290.0,6291.0,2943
2025-12-26 14:35:00+05:30,6291.0,6295.0,6284.5,6285.5,9334
2025-12-26 14:40:00+05:30,6285.5,6290.0,6285.0,6288.5,6345
2025-12-26 14:45:00+05:30,6288.0,6294.0,6284.5,6284.5,7236
2025-12-26 14:50:00+05:30,6284.5,6285.5,6275.0,6280.0,12747
2025-12-26 14:55:00+05:30,6278.5,6298.0,6276.5,6297.5,12747
2025-12-26 15:00:00+05:30,6301.0,6301.0,6286.5,6300.0,5991
2025-12-26 15:05:00+05:30,6300.0,6315.0,6297.5,6312.5,6966
2025-12-26 15:10:00+05:30,6312.5,6312.5,6299.5,6302.0,2193
2025-12-26 15:15:00+05:30,6302.0,6307.0,6300.0,6301.0,4499
2025-12-26 15:20:00+05:30,6301.0,6308.0,6300.0,6300.5,4562
2025-12-26 15:25:00+05:30,6301.5,6307.5,6300.0,6302.0,4913
2025-12-29 09:15:00+05:30,6300.0,6309.0,6252.5,6274.5,8654
2025-12-29 09:20:00+05:30,6277.0,6292.5,6269.0,6291.0,1999
2025-12-29 09:25:00+05:30,6294.5,6294.5,6270.0,6273.0,2737
2025-12-29 09:30:00+05:30,6273.0,6324.5,6271.5,6321.5,2561
2025-12-29 09:35:00+05:30,6317.5,6319.0,6290.0,6291.0,1680
2025-12-29 09:40:00+05:30,6295.5,6303.5,6286.0,6294.5,1026
2025-12-29 09:45:00+05:30,6296.0,6319.0,6294.5,6307.5,2414
2025-12-29 09:50:00+05:30,6305.0,6317.0,6305.0,6305.0,723
2025-12-29 09:55:00+05:30,6305.0,6318.0,6294.0,6305.5,3101
2025-12-29 10:00:00+05:30,6305.5,6307.0,6295.0,6299.0,1534
2025-12-29 10:05:00+05:30,6299.0,6310.5,6294.0,6309.0,1566
2025-12-29 10:10:00+05:30,6307.5,6313.0,6290.0,6295.5,1314
2025-12-29 10:15:00+05:30,6292.5,6299.5,6285.5,6296.0,1764
2025-12-29 10:20:00+05:30,6296.0,6296.5,6286.0,6291.5,2235
2025-12-29 10:25:00+05:30,6293.5,6297.5,6277.0,6282.0,1248
2025-12-29 10:30:00+05:30,6282.0,6284.0,6271.0,6274.0,2607
2025-12-29 10:35:00+05:30,6271.5,6277.5,6271.5,6273.0,801
2025-12-29 10:40:00+05:30,6273.0,6280.5,6272.0,6273.0,775
2025-12-29 10:45:00+05:30,6273.0,6276.5,6261.0,6261.0,2316
2025-12-29 10:50:00+05:30,6261.0,6265.5,6255.5,6261.5,2262
2025-12-29 10:55:00+05:30,6265.5,6267.5,6260.0,6263.0,1332
2025-12-29 11:00:00+05:30,6263.0,6264.0,6244.0,6244.0,2892
2025-12-29 11:05:00+05:30,6248.0,6256.0,6245.0,6252.0,1285
2025-12-29 11:10:00+05:30,6252.0,6256.5,6247.5,6256.0,1338
2025-12-29 11:15:00+05:30,6256.0,6256.5,6236.0,6238.5,2802
2025-12-29 11:20:00+05:30,6244.5,6245.5,6232.5,6243.0,2278
2025-12-29 11:25:00+05:30,6242.0,6245.0,6238.0,6240.0,1913
2025-12-29 11:30:00+05:30,6239.5,6247.0,6239.5,6243.5,1175
2025-12-29 11:35:00+05:30,6243.5,6248.0,6236.0,6243.0,4117
2025-12-29 11:40:00+05:30,6241.0,6255.0,6228.0,6229.0,21941
2025-12-29 11:45:00+05:30,6230.5,6233.5,6224.5,6229.5,2908
2025-12-29 11:50:00+05:30,6229.5,6233.0,6222.0,6228.0,2133
2025-12-29 11:55:00+05:30,6228.0,6228.0,6215.5,6218.5,1586
